DEPARTAMENTO,PROVINCIA,DISTRITO,ANIO,MES,TIPO_PRUEBA,CANTIDAD_PRUEBAS
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,3,AG,344
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,3,PR,72
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,4,PCR,198
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,4,PR,115
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,4,AG,571
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,5,PR,76
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,5,AG,301
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,5,PCR,68
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,6,PR,86
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,6,PCR,109
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,6,AG,90
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,7,PR,13
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,7,AG,58
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,7,PCR,40
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,8,AG,78
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,8,PR,6
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,8,PCR,49
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,9,PCR,14
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,9,PR,4
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,9,AG,25
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,10,AG,10
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,10,PCR,20
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,10,PR,3
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,11,PCR,26
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,11,AG,12
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,12,PR,1
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,12,AG,50
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2021,12,PCR,99
AMAZONAS,CHACHAPOYAS,CHETO,2020,8,PR,6
AMAZONAS,CHACHAPOYAS,CHETO,2020,9,PR,2
AMAZONAS,CHACHAPOYAS,CHETO,2021,3,AG,1
AMAZONAS,CHACHAPOYAS,CHETO,2021,4,AG,4
AMAZONAS,CHACHAPOYAS,CHETO,2021,5,AG,1
AMAZONAS,CHACHAPOYAS,CHETO,2021,12,AG,1
AMAZONAS,CHACHAPOYAS,CHILIQUIN,2020,8,PR,1
AMAZONAS,CHACHAPOYAS,CHILIQUIN,2021,4,AG,4
AMAZONAS,CHACHAPOYAS,CHILIQUIN,2021,7,AG,1
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,2020,7,PR,1
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,2020,9,PR,1
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,2021,1,PR,5
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,2021,2,PCR,1
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,2021,2,AG,1
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,2021,3,AG,1
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,2021,5,PCR,1
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,2021,5,AG,5
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,2021,6,AG,13
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,2021,7,AG,5
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,2021,8,PR,1
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,2021,8,AG,1
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,2021,9,PR,1
AMAZONAS,CHACHAPOYAS,GRANADA,2020,8,PR,1
AMAZONAS,CHACHAPOYAS,GRANADA,2021,2,PR,1
AMAZONAS,CHACHAPOYAS,GRANADA,2021,3,AG,3
AMAZONAS,CHACHAPOYAS,GRANADA,2021,5,AG,1
AMAZONAS,CHACHAPOYAS,HUANCAS,2020,5,PR,3
AMAZONAS,CHACHAPOYAS,HUANCAS,2020,8,PR,4
AMAZONAS,CHACHAPOYAS,HUANCAS,2020,9,PR,6
AMAZONAS,CHACHAPOYAS,HUANCAS,2020,10,PR,2
AMAZONAS,CHACHAPOYAS,HUANCAS,2020,12,PR,1
AMAZONAS,CHACHAPOYAS,HUANCAS,2021,1,PR,1
AMAZONAS,CHACHAPOYAS,HUANCAS,2021,2,PR,1
AMAZONAS,CHACHAPOYAS,HUANCAS,2021,3,AG,1
AMAZONAS,CHACHAPOYAS,HUANCAS,2021,4,AG,1
AMAZONAS,CHACHAPOYAS,HUANCAS,2021,4,PR,1
AMAZONAS,CHACHAPOYAS,LA JALCA,2020,5,PR,1
AMAZONAS,CHACHAPOYAS,LA JALCA,2020,7,PR,4
AMAZONAS,CHACHAPOYAS,LA JALCA,2020,8,PR,7
AMAZONAS,CHACHAPOYAS,LA JALCA,2020,9,PR,8
AMAZONAS,CHACHAPOYAS,LA JALCA,2020,10,PR,10
AMAZONAS,CHACHAPOYAS,LA JALCA,2020,11,PR,6
AMAZONAS,CHACHAPOYAS,LA JALCA,2021,1,PR,1
AMAZONAS,CHACHAPOYAS,LA JALCA,2021,1,PCR,2
AMAZONAS,CHACHAPOYAS,LA JALCA,2021,2,PR,3
AMAZONAS,CHACHAPOYAS,LA JALCA,2021,2,AG,5
AMAZONAS,CHACHAPOYAS,LA JALCA,2021,3,AG,17
AMAZONAS,CHACHAPOYAS,LA JALCA,2021,3,PR,5
AMAZONAS,CHACHAPOYAS,LA JALCA,2021,4,PR,3
AMAZONAS,CHACHAPOYAS,LA JALCA,2021,4,AG,14
AMAZONAS,CHACHAPOYAS,LA JALCA,2021,5,AG,6
AMAZONAS,CHACHAPOYAS,LA JALCA,2021,5,PR,1
AMAZONAS,CHACHAPOYAS,LA JALCA,2021,6,AG,6
AMAZONAS,CHACHAPOYAS,LA JALCA,2021,6,PR,2
AMAZONAS,CHACHAPOYAS,LA JALCA,2021,7,AG,1
AMAZONAS,CHACHAPOYAS,LA JALCA,2021,8,PR,1
AMAZONAS,CHACHAPOYAS,LA JALCA,2021,8,AG,7
AMAZONAS,CHACHAPOYAS,LA JALCA,2021,12,AG,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2020,4,PR,2
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2020,5,PR,2
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2020,6,PCR,2
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2020,6,PR,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2020,8,PR,5
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2020,9,PCR,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2020,9,PR,3
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2020,12,PCR,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,1,AG,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,1,PCR,9
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,1,PR,3
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,2,PR,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,2,AG,23
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,2,PCR,10
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,3,PCR,5
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,3,AG,22
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,3,PR,8
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,4,AG,35
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,4,PR,2
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,4,PCR,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,5,AG,12
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,5,PR,13
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,5,PCR,3
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,6,PCR,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,6,AG,3
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,8,AG,2
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,9,PCR,2
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,9,AG,4
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,10,PCR,4
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,10,AG,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,11,PCR,3
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,12,PCR,2
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2021,12,AG,1
AMAZONAS,CHACHAPOYAS,LEVANTO,2020,4,PR,1
AMAZONAS,CHACHAPOYAS,LEVANTO,2020,7,PR,3
AMAZONAS,CHACHAPOYAS,LEVANTO,2020,8,PR,3
AMAZONAS,CHACHAPOYAS,LEVANTO,2020,10,PR,1
AMAZONAS,CHACHAPOYAS,LEVANTO,2020,11,PR,1
AMAZONAS,CHACHAPOYAS,LEVANTO,2021,4,AG,1
AMAZONAS,CHACHAPOYAS,MAGDALENA,2020,4,PR,1
AMAZONAS,CHACHAPOYAS,MAGDALENA,2020,5,PR,2
AMAZONAS,CHACHAPOYAS,MAGDALENA,2020,7,PR,4
AMAZONAS,CHACHAPOYAS,MAGDALENA,2020,9,PR,2
AMAZONAS,CHACHAPOYAS,MAGDALENA,2020,10,PR,2
AMAZONAS,CHACHAPOYAS,MAGDALENA,2021,2,PR,4
AMAZONAS,CHACHAPOYAS,MAGDALENA,2021,3,AG,4
AMAZONAS,CHACHAPOYAS,MAGDALENA,2021,3,PR,2
AMAZONAS,CHACHAPOYAS,MAGDALENA,2021,4,AG,10
AMAZONAS,CHACHAPOYAS,MAGDALENA,2021,4,PR,3
AMAZONAS,CHACHAPOYAS,MAGDALENA,2021,5,AG,2
AMAZONAS,CHACHAPOYAS,MAGDALENA,2021,11,AG,1
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,2020,6,PR,1
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,2020,7,PR,1
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,2020,8,PR,1
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,2020,9,PR,2
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,2020,12,PR,1
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,2021,2,PR,1
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,2021,3,AG,4
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,2021,3,PR,2
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,2021,4,AG,2
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,2021,5,AG,2
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,2021,9,AG,4
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,2020,5,PR,4
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,2020,9,PR,4
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,2021,2,AG,13
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,2021,3,AG,6
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,2021,4,PR,2
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,2021,4,AG,20
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,2021,5,AG,10
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,2021,5,PR,1
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,2021,7,AG,2
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,2021,8,AG,1
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,2020,5,PR,1
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,2020,7,PR,1
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,2020,9,PR,1
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,2021,1,PR,2
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,2021,3,AG,17
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,2021,4,AG,4
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,2021,6,AG,3
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,2021,11,PR,1
AMAZONAS,CHACHAPOYAS,OLLEROS,2020,4,PR,4
AMAZONAS,CHACHAPOYAS,OLLEROS,2020,8,PR,1
AMAZONAS,CHACHAPOYAS,OLLEROS,2021,4,PR,1
AMAZONAS,CHACHAPOYAS,QUINJALCA,2020,5,PR,2
AMAZONAS,CHACHAPOYAS,QUINJALCA,2020,6,PR,1
AMAZONAS,CHACHAPOYAS,QUINJALCA,2020,8,PR,2
AMAZONAS,CHACHAPOYAS,QUINJALCA,2020,9,PR,1
AMAZONAS,CHACHAPOYAS,QUINJALCA,2020,11,PR,1
AMAZONAS,CHACHAPOYAS,QUINJALCA,2021,2,PR,1
AMAZONAS,CHACHAPOYAS,QUINJALCA,2021,4,AG,4
AMAZONAS,CHACHAPOYAS,QUINJALCA,2021,7,PR,1
AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,2020,4,PR,1
AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,2020,7,PR,1
AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,2020,8,PR,3
AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,2020,9,PCR,1
AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,2021,1,PR,1
AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,2021,1,AG,1
AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,2021,2,AG,1
AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,2021,2,PR,1
AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,2021,3,AG,1
AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,2021,4,AG,4
AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,2020,5,PR,1
AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,2020,7,PR,2
AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,2020,9,PR,2
AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,2020,10,PR,1
AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,2021,1,PR,1
AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,2021,4,PR,3
AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,2021,5,AG,1
AMAZONAS,CHACHAPOYAS,SOLOCO,2020,8,PR,5
AMAZONAS,CHACHAPOYAS,SOLOCO,2020,9,PR,4
AMAZONAS,CHACHAPOYAS,SOLOCO,2020,10,PR,3
AMAZONAS,CHACHAPOYAS,SOLOCO,2020,11,PR,1
AMAZONAS,CHACHAPOYAS,SOLOCO,2021,1,PR,1
AMAZONAS,CHACHAPOYAS,SOLOCO,2021,2,AG,1
AMAZONAS,CHACHAPOYAS,SOLOCO,2021,3,AG,5
AMAZONAS,CHACHAPOYAS,SOLOCO,2021,4,AG,4
AMAZONAS,CHACHAPOYAS,SOLOCO,2021,5,AG,1
AMAZONAS,CHACHAPOYAS,SOLOCO,2021,5,PR,1
AMAZONAS,CHACHAPOYAS,SOLOCO,2021,6,AG,1
AMAZONAS,CHACHAPOYAS,SOLOCO,2021,6,PR,1
AMAZONAS,CHACHAPOYAS,SOLOCO,2021,10,AG,1
AMAZONAS,CHACHAPOYAS,SONCHE,2020,8,PR,2
AMAZONAS,CHACHAPOYAS,SONCHE,2020,9,PR,1
AMAZONAS,CHACHAPOYAS,SONCHE,2021,2,AG,1
AMAZONAS,CHACHAPOYAS,SONCHE,2021,5,AG,1
AMAZONAS,CONDORCANQUI,EL CENEPA,2020,6,PR,92
AMAZONAS,CONDORCANQUI,EL CENEPA,2020,7,PR,313
AMAZONAS,CONDORCANQUI,EL CENEPA,2020,8,PR,256
AMAZONAS,CONDORCANQUI,EL CENEPA,2020,9,PR,84
AMAZONAS,CONDORCANQUI,EL CENEPA,2020,10,PR,102
AMAZONAS,CONDORCANQUI,EL CENEPA,2020,11,PR,61
AMAZONAS,CONDORCANQUI,EL CENEPA,2020,12,PR,15
AMAZONAS,CONDORCANQUI,EL CENEPA,2021,1,PR,11
AMAZONAS,CONDORCANQUI,EL CENEPA,2021,2,PR,1
AMAZONAS,CONDORCANQUI,EL CENEPA,2021,3,PR,11
AMAZONAS,CONDORCANQUI,EL CENEPA,2021,3,AG,2
AMAZONAS,CONDORCANQUI,EL CENEPA,2021,4,AG,1
AMAZONAS,CONDORCANQUI,EL CENEPA,2021,4,PR,7
AMAZONAS,CONDORCANQUI,EL CENEPA,2021,5,AG,1
AMAZONAS,CONDORCANQUI,EL CENEPA,2021,5,PR,2
AMAZONAS,CONDORCANQUI,EL CENEPA,2021,6,AG,4
AMAZONAS,CONDORCANQUI,EL CENEPA,2021,7,AG,3
AMAZONAS,CONDORCANQUI,EL CENEPA,2021,10,AG,8
AMAZONAS,CONDORCANQUI,EL CENEPA,2021,11,AG,3
AMAZONAS,CONDORCANQUI,NIEVA,2020,5,PR,2
AMAZONAS,CONDORCANQUI,NIEVA,2020,6,PR,78
AMAZONAS,CONDORCANQUI,NIEVA,2020,6,PCR,2
AMAZONAS,CONDORCANQUI,NIEVA,2020,7,PR,512
AMAZONAS,CONDORCANQUI,NIEVA,2020,7,PCR,28
AMAZONAS,CONDORCANQUI,NIEVA,2020,8,PCR,2
AMAZONAS,CONDORCANQUI,NIEVA,2020,8,PR,546
AMAZONAS,CONDORCANQUI,NIEVA,2020,9,PR,344
AMAZONAS,CONDORCANQUI,NIEVA,2020,10,PR,321
AMAZONAS,CONDORCANQUI,NIEVA,2020,11,PR,126
AMAZONAS,CONDORCANQUI,NIEVA,2020,12,PR,52
AMAZONAS,CONDORCANQUI,NIEVA,2021,1,PR,25
AMAZONAS,CONDORCANQUI,NIEVA,2021,1,AG,1
AMAZONAS,CONDORCANQUI,NIEVA,2021,2,PR,17
AMAZONAS,CONDORCANQUI,NIEVA,2021,3,PR,40
AMAZONAS,CONDORCANQUI,NIEVA,2021,3,AG,7
AMAZONAS,CONDORCANQUI,NIEVA,2021,4,AG,98
AMAZONAS,CONDORCANQUI,NIEVA,2021,4,PR,18
AMAZONAS,CONDORCANQUI,NIEVA,2021,5,AG,62
AMAZONAS,CONDORCANQUI,NIEVA,2021,5,PR,20
AMAZONAS,CONDORCANQUI,NIEVA,2021,6,AG,56
AMAZONAS,CONDORCANQUI,NIEVA,2021,6,PR,6
AMAZONAS,CONDORCANQUI,NIEVA,2021,7,PR,1
AMAZONAS,CONDORCANQUI,NIEVA,2021,7,AG,14
AMAZONAS,CONDORCANQUI,NIEVA,2021,8,AG,6
AMAZONAS,CONDORCANQUI,NIEVA,2021,8,PR,2
AMAZONAS,CONDORCANQUI,NIEVA,2021,9,PCR,2
AMAZONAS,CONDORCANQUI,NIEVA,2021,9,AG,6
AMAZONAS,CONDORCANQUI,NIEVA,2021,10,AG,13
AMAZONAS,CONDORCANQUI,NIEVA,2021,11,PCR,9
AMAZONAS,CONDORCANQUI,NIEVA,2021,11,AG,3
AMAZONAS,CONDORCANQUI,NIEVA,2021,12,AG,10
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2020,5,PR,1
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2020,6,PR,18
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2020,7,PR,218
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2020,8,PR,176
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2020,9,PR,33
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2020,10,PR,31
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2020,11,PR,40
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2020,12,PR,28
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2021,1,PR,1
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2021,1,AG,1
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2021,3,AG,2
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2021,3,PR,6
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2021,4,AG,23
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2021,5,PR,10
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2021,5,AG,15
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2021,6,PR,3
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2021,6,AG,10
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2021,7,AG,3
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2021,9,PR,1
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,2021,12,AG,1
AMAZONAS,LUYA,CAMPORREDONDO,2020,5,PCR,1
AMAZONAS,LUYA,CAMPORREDONDO,2020,5,PR,11
AMAZONAS,LUYA,CAMPORREDONDO,2020,6,PR,3
AMAZONAS,LUYA,CAMPORREDONDO,2020,8,PR,2
AMAZONAS,LUYA,CAMPORREDONDO,2020,9,PR,3
AMAZONAS,LUYA,CAMPORREDONDO,2020,10,PR,1
AMAZONAS,LUYA,CAMPORREDONDO,2021,1,PR,2
AMAZONAS,LUYA,CAMPORREDONDO,2021,1,AG,1
AMAZONAS,LUYA,CAMPORREDONDO,2021,2,PR,3
AMAZONAS,LUYA,CAMPORREDONDO,2021,2,AG,1
AMAZONAS,LUYA,CAMPORREDONDO,2021,3,PR,1
AMAZONAS,LUYA,CAMPORREDONDO,2021,3,AG,2
AMAZONAS,LUYA,CAMPORREDONDO,2021,4,AG,23
AMAZONAS,LUYA,CAMPORREDONDO,2021,4,PR,1
AMAZONAS,LUYA,CAMPORREDONDO,2021,5,AG,8
AMAZONAS,LUYA,CAMPORREDONDO,2021,6,AG,8
AMAZONAS,LUYA,CAMPORREDONDO,2021,7,AG,2
AMAZONAS,LUYA,CAMPORREDONDO,2021,8,PR,1
AMAZONAS,LUYA,CAMPORREDONDO,2021,8,AG,2
AMAZONAS,LUYA,CAMPORREDONDO,2021,11,AG,3
AMAZONAS,LUYA,CAMPORREDONDO,2021,12,AG,1
AMAZONAS,LUYA,CAMPORREDONDO,2021,12,PCR,1
AMAZONAS,LUYA,COCABAMBA,2020,5,PR,1
AMAZONAS,LUYA,COCABAMBA,2020,11,PR,1
AMAZONAS,LUYA,COCABAMBA,2020,12,PR,1
AMAZONAS,LUYA,COCABAMBA,2021,2,AG,8
AMAZONAS,LUYA,COCABAMBA,2021,2,PCR,6
AMAZONAS,LUYA,COCABAMBA,2021,3,AG,3
AMAZONAS,LUYA,COCABAMBA,2021,4,AG,9
AMAZONAS,LUYA,COCABAMBA,2021,5,AG,3
AMAZONAS,LUYA,COCABAMBA,2021,6,AG,1
AMAZONAS,LUYA,COCABAMBA,2021,11,AG,1
AMAZONAS,LUYA,COLCAMAR,2020,7,PR,1
AMAZONAS,LUYA,COLCAMAR,2020,8,PR,2
AMAZONAS,LUYA,COLCAMAR,2020,9,PR,2
AMAZONAS,LUYA,COLCAMAR,2020,12,PR,1
AMAZONAS,LUYA,COLCAMAR,2021,2,AG,10
AMAZONAS,LUYA,COLCAMAR,2021,2,PR,1
AMAZONAS,LUYA,COLCAMAR,2021,3,AG,4
AMAZONAS,LUYA,COLCAMAR,2021,3,PR,4
AMAZONAS,LUYA,COLCAMAR,2021,4,AG,15
AMAZONAS,LUYA,COLCAMAR,2021,4,PR,4
AMAZONAS,LUYA,COLCAMAR,2021,5,PCR,4
AMAZONAS,LUYA,COLCAMAR,2021,5,AG,1
AMAZONAS,LUYA,COLCAMAR,2021,6,PR,1
AMAZONAS,LUYA,COLCAMAR,2021,7,AG,1
AMAZONAS,LUYA,COLCAMAR,2021,7,PR,1
AMAZONAS,LUYA,CONILA,2020,6,PR,15
AMAZONAS,LUYA,CONILA,2020,7,PR,1
AMAZONAS,LUYA,CONILA,2020,8,PR,3
AMAZONAS,LUYA,CONILA,2020,9,PR,6
AMAZONAS,LUYA,CONILA,2020,11,PR,1
AMAZONAS,LUYA,CONILA,2020,12,PR,2
AMAZONAS,LUYA,CONILA,2021,2,PR,1
AMAZONAS,LUYA,CONILA,2021,3,PR,1
AMAZONAS,LUYA,CONILA,2021,4,AG,6
AMAZONAS,LUYA,CONILA,2021,5,AG,1
AMAZONAS,LUYA,CONILA,2021,7,PR,4
AMAZONAS,LUYA,INGUILPATA,2020,6,PR,1
AMAZONAS,LUYA,INGUILPATA,2020,7,PR,1
AMAZONAS,LUYA,INGUILPATA,2020,12,PR,1
AMAZONAS,LUYA,INGUILPATA,2021,3,AG,2
AMAZONAS,LUYA,INGUILPATA,2021,4,AG,1
AMAZONAS,LUYA,INGUILPATA,2021,4,PR,1
AMAZONAS,LUYA,INGUILPATA,2021,8,PR,1
AMAZONAS,LUYA,LAMUD,2020,5,PR,1
AMAZONAS,LUYA,LAMUD,2020,6,PR,9
AMAZONAS,LUYA,LAMUD,2020,7,PR,4
AMAZONAS,LUYA,LAMUD,2020,8,PR,30
AMAZONAS,LUYA,LAMUD,2020,9,PR,5
AMAZONAS,LUYA,LAMUD,2020,10,PR,2
AMAZONAS,LUYA,LAMUD,2020,11,PR,3
AMAZONAS,LUYA,LAMUD,2020,12,PR,1
AMAZONAS,LUYA,LAMUD,2021,1,PCR,3
AMAZONAS,LUYA,LAMUD,2021,1,PR,7
AMAZONAS,LUYA,LAMUD,2021,1,AG,1
AMAZONAS,LUYA,LAMUD,2021,2,PR,10
AMAZONAS,LUYA,LAMUD,2021,2,PCR,2
AMAZONAS,LUYA,LAMUD,2021,3,PCR,3
AMAZONAS,LUYA,LAMUD,2021,3,PR,1
AMAZONAS,LUYA,LAMUD,2021,3,AG,4
AMAZONAS,LUYA,LAMUD,2021,4,PR,3
AMAZONAS,LUYA,LAMUD,2021,4,AG,31
AMAZONAS,LUYA,LAMUD,2021,5,PR,1
AMAZONAS,LUYA,LAMUD,2021,5,AG,23
AMAZONAS,LUYA,LAMUD,2021,6,AG,10
AMAZONAS,LUYA,LAMUD,2021,7,PR,1
AMAZONAS,LUYA,LAMUD,2021,7,AG,4
AMAZONAS,LUYA,LAMUD,2021,8,AG,3
AMAZONAS,LUYA,LAMUD,2021,12,AG,1
AMAZONAS,LUYA,LONGUITA,2020,8,PR,1
AMAZONAS,LUYA,LONGUITA,2021,4,PR,11
AMAZONAS,LUYA,LONGUITA,2021,4,AG,3
AMAZONAS,LUYA,LONGUITA,2021,6,AG,3
AMAZONAS,LUYA,LONYA CHICO,2020,9,PR,1
AMAZONAS,LUYA,LONYA CHICO,2021,3,PR,1
AMAZONAS,LUYA,LONYA CHICO,2021,3,AG,3
AMAZONAS,LUYA,LONYA CHICO,2021,4,AG,2
AMAZONAS,LUYA,LONYA CHICO,2021,4,PR,3
AMAZONAS,LUYA,LONYA CHICO,2021,5,PR,1
AMAZONAS,LUYA,LONYA CHICO,2021,6,AG,3
